1237         600      65              0            50
1	0	0	50	0	86400	90
2	0	0	20	0	86400	90
3	0	0	50	0	86400	90
4	0	0	40	0	86400	90
5	0	0	60	0	86400	90
6	0	0	50	0	86400	90
7	0	0	40	0	86400	90
8	0	0	60	0	86400	90
9	0	0	40	0	86400	90
10	0	0	50	0	86400	90
11	0	0	50	0	86400	90
12	0	0	10	0	86400	90
13	0	0	10	0	86400	90
14	0	0	40	0	86400	90
15	0	0	60	0	86400	90
16	0	0	20	0	86400	90
17	0	0	30	0	86400	90
18	0	0	50	0	86400	90
19	0	0	20	0	86400	90
20	0	0	20	0	86400	90
21	0	0	10	0	86400	90
22	0	0	10	0	86400	90
23	0	0	20	0	86400	90
24	0	0	40	0	86400	90
25	0	0	10	0	86400	90
26	0	0	30	0	86400	90
27	0	0	10	0	86400	90
28	0	0	50	0	86400	90
29	0	0	40	0	86400	90
30	0	0	20	0	86400	90
31	0	0	10	0	86400	90
32	0	0	60	0	86400	90
33	0	0	50	0	86400	90
34	0	0	40	0	86400	90
35	0	0	10	0	86400	90
36	0	0	40	0	86400	90
37	0	0	60	0	86400	90
38	0	0	30	0	86400	90
39	0	0	40	0	86400	90
40	0	0	30	0	86400	90
41	0	0	10	0	86400	90
42	0	0	30	0	86400	90
43	0	0	40	0	86400	90
44	0	0	30	0	86400	90
45	0	0	30	0	86400	90
46	0	0	20	0	86400	90
47	0	0	20	0	86400	90
48	0	0	40	0	86400	90
49	0	0	10	0	86400	90
50	0	0	50	0	86400	90
51	0	0	60	0	86400	90
52	0	0	10	0	86400	90
53	0	0	10	0	86400	90
54	0	0	30	0	86400	90
55	0	0	10	0	86400	90
56	0	0	50	0	86400	90
57	0	0	40	0	86400	90
58	0	0	40	0	86400	90
59	0	0	10	0	86400	90
60	0	0	30	0	86400	90
61	0	0	40	0	86400	90
62	0	0	50	0	86400	90
63	0	0	40	0	86400	90
64	0	0	20	0	86400	90
65	0	0	40	0	86400	90
66	0	0	10	0	86400	90
67	0	0	40	0	86400	90
68	0	0	30	0	86400	90
69	0	0	40	0	86400	90
70	0	0	60	0	86400	90
71	0	0	60	0	86400	90
72	0	0	40	0	86400	90
73	0	0	50	0	86400	90
74	0	0	50	0	86400	90
75	0	0	40	0	86400	90
76	0	0	60	0	86400	90
77	0	0	40	0	86400	90
78	0	0	40	0	86400	90
79	0	0	10	0	86400	90
80	0	0	30	0	86400	90
81	0	0	10	0	86400	90
82	0	0	40	0	86400	90
83	0	0	60	0	86400	90
84	0	0	30	0	86400	90
85	0	0	40	0	86400	90
86	0	0	40	0	86400	90
87	0	0	40	0	86400	90
88	0	0	40	0	86400	90
89	0	0	60	0	86400	90
90	0	0	30	0	86400	90
91	0	0	40	0	86400	90
92	0	0	20	0	86400	90
93	0	0	10	0	86400	90
94	0	0	10	0	86400	90
95	0	0	20	0	86400	90
96	0	0	30	0	86400	90
97	0	0	40	0	86400	90
98	0	0	50	0	86400	90
99	0	0	50	0	86400	90
100	0	0	50	0	86400	90
101	0	0	30	0	86400	90
102	0	0	10	0	86400	90
103	0	0	30	0	86400	90
104	0	0	20	0	86400	90
105	0	0	50	0	86400	90
106	0	0	20	0	86400	90
107	0	0	30	0	86400	90
108	0	0	20	0	86400	90
109	0	0	60	0	86400	90
110	0	0	30	0	86400	90
111	0	0	20	0	86400	90
112	0	0	30	0	86400	90
113	0	0	30	0	86400	90
114	0	0	30	0	86400	90
115	0	0	20	0	86400	90
116	0	0	50	0	86400	90
117	0	0	30	0	86400	90
118	0	0	40	0	86400	90
119	0	0	40	0	86400	90
120	0	0	50	0	86400	90
121	0	0	10	0	86400	90
122	0	0	60	0	86400	90
123	0	0	30	0	86400	90
124	0	0	10	0	86400	90
125	0	0	60	0	86400	90
126	0	0	50	0	86400	90
127	0	0	30	0	86400	90
128	0	0	10	0	86400	90
129	0	0	60	0	86400	90
130	0	0	10	0	86400	90
131	0	0	20	0	86400	90
132	0	0	30	0	86400	90
133	0	0	40	0	86400	90
134	0	0	30	0	86400	90
135	0	0	50	0	86400	90
136	0	0	40	0	86400	90
137	0	0	40	0	86400	90
138	0	0	10	0	86400	90
139	0	0	50	0	86400	90
140	0	0	20	0	86400	90
141	0	0	20	0	86400	90
142	0	0	40	0	86400	90
143	0	0	20	0	86400	90
144	0	0	50	0	86400	90
145	0	0	40	0	86400	90
146	0	0	50	0	86400	90
147	0	0	60	0	86400	90
148	0	0	40	0	86400	90
149	0	0	60	0	86400	90
150	0	0	10	0	86400	90
151	0	0	10	0	86400	90
152	0	0	30	0	86400	90
153	0	0	60	0	86400	90
154	0	0	50	0	86400	90
155	0	0	30	0	86400	90
156	0	0	30	0	86400	90
157	0	0	60	0	86400	90
158	0	0	10	0	86400	90
159	0	0	40	0	86400	90
160	0	0	60	0	86400	90
161	0	0	20	0	86400	90
162	0	0	30	0	86400	90
163	0	0	10	0	86400	90
164	0	0	10	0	86400	90
165	0	0	30	0	86400	90
166	0	0	10	0	86400	90
167	0	0	40	0	86400	90
168	0	0	60	0	86400	90
169	0	0	20	0	86400	90
170	0	0	50	0	86400	90
171	0	0	10	0	86400	90
172	0	0	40	0	86400	90
173	0	0	60	0	86400	90
174	0	0	20	0	86400	90
175	0	0	30	0	86400	90
176	0	0	10	0	86400	90
177	0	0	30	0	86400	90
178	0	0	60	0	86400	90
179	0	0	40	0	86400	90
180	0	0	40	0	86400	90
